Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
wine,20%,0%,SKiP-average-minmax,10.0,7.0,0.9632107023411371,0.9666666666666667
wine,20%,0%,KNNSVM,100.0,3.0,0.9464882943143813,0.9666666666666667
wine,20%,0%,SKiP-multiply,100.0,3.0,0.9264214046822743,0.9266666666666666
wine,20%,0%,SKiP-multiply-minmax,100.0,3.0,0.9264214046822743,0.9266666666666666
wine,20%,0%,SKiP-average,100.0,3.0,0.9364548494983278,0.9533333333333334
wine,20%,0%,SKiP-average-minmax,100.0,3.0,0.9414715719063546,0.9533333333333334
wine,20%,0%,KNNSVM,100.0,5.0,0.9180602006688964,0.9266666666666666
wine,20%,0%,SKiP-multiply,100.0,5.0,0.9214046822742475,0.9333333333333333
wine,20%,0%,SKiP-multiply-minmax,100.0,5.0,0.9214046822742475,0.9333333333333333
wine,20%,0%,SKiP-average,100.0,5.0,0.9414715719063546,0.9533333333333334
wine,20%,0%,SKiP-average-minmax,100.0,5.0,0.9481605351170569,0.9533333333333334
wine,20%,0%,KNNSVM,100.0,7.0,0.959866220735786,0.9666666666666667
wine,20%,0%,SKiP-multiply,100.0,7.0,0.9163879598662207,0.9333333333333333
wine,20%,0%,SKiP-multiply-minmax,100.0,7.0,0.9163879598662207,0.9333333333333333
wine,20%,0%,SKiP-average,100.0,7.0,0.9682274247491639,0.9666666666666667
wine,20%,0%,SKiP-average-minmax,100.0,7.0,0.9682274247491639,0.9666666666666667
wine,20%,0%,KNNSVM,1000.0,3.0,0.8561872909698997,0.82
wine,20%,0%,SKiP-multiply,1000.0,3.0,0.9297658862876255,0.94
wine,20%,0%,SKiP-multiply-minmax,1000.0,3.0,0.931438127090301,0.94
wine,20%,0%,SKiP-average,1000.0,3.0,0.8846153846153846,0.9066666666666666
wine,20%,0%,SKiP-average-minmax,1000.0,3.0,0.8862876254180602,0.9
wine,20%,0%,KNNSVM,1000.0,5.0,0.919732441471572,0.9466666666666667
wine,20%,0%,SKiP-multiply,1000.0,5.0,0.8645484949832776,0.92
wine,20%,0%,SKiP-multiply-minmax,1000.0,5.0,0.8645484949832776,0.92
wine,20%,0%,SKiP-average,1000.0,5.0,0.9431438127090301,0.96
wine,20%,0%,SKiP-average-minmax,1000.0,5.0,0.9431438127090301,0.96
wine,20%,0%,KNNSVM,1000.0,7.0,0.9581939799331104,0.9666666666666667
wine,20%,0%,SKiP-multiply,1000.0,7.0,0.931438127090301,0.94
wine,20%,0%,SKiP-multiply-minmax,1000.0,7.0,0.8729096989966555,0.9466666666666667
wine,20%,0%,SKiP-average,1000.0,7.0,0.9180602006688964,0.9133333333333333
wine,20%,0%,SKiP-average-minmax,1000.0,7.0,0.9163879598662207,0.92
wine,20%,0%,KNNSVM,10000.0,3.0,0.903010033444816,0.9133333333333333
wine,20%,0%,SKiP-multiply,10000.0,3.0,0.9381270903010034,0.94
wine,20%,0%,SKiP-multiply-minmax,10000.0,3.0,0.9331103678929766,0.9533333333333334
wine,20%,0%,SKiP-average,10000.0,3.0,0.9247491638795987,0.92
wine,20%,0%,SKiP-average-minmax,10000.0,3.0,0.9230769230769231,0.9133333333333333
wine,20%,0%,KNNSVM,10000.0,5.0,0.8344481605351171,0.7866666666666666
wine,20%,0%,SKiP-multiply,10000.0,5.0,0.8762541806020067,0.92
wine,20%,0%,SKiP-multiply-minmax,10000.0,5.0,0.8762541806020067,0.9266666666666666
wine,20%,0%,SKiP-average,10000.0,5.0,0.8377926421404682,0.8666666666666667
wine,20%,0%,SKiP-average-minmax,10000.0,5.0,0.8377926421404682,0.8666666666666667
wine,20%,0%,KNNSVM,10000.0,7.0,0.9247491638795987,0.9066666666666666
wine,20%,0%,SKiP-multiply,10000.0,7.0,0.8862876254180602,0.9333333333333333
wine,20%,0%,SKiP-multiply-minmax,10000.0,7.0,0.8795986622073578,0.9333333333333333
wine,20%,0%,SKiP-average,10000.0,7.0,0.8862876254180602,0.8866666666666667
wine,20%,0%,SKiP-average-minmax,10000.0,7.0,0.8862876254180602,0.8866666666666667
wine,20%,5%,NaiveSVM,0.1,,0.9180602006688964,0.9066666666666666
wine,20%,5%,ProbSVM,0.1,,0.7976588628762542,0.7933333333333333
wine,20%,5%,NaiveSVM,1.0,,0.9247491638795987,0.9
wine,20%,5%,ProbSVM,1.0,,0.8595317725752508,0.86
wine,20%,5%,NaiveSVM,10.0,,0.9214046822742475,0.9
wine,20%,5%,ProbSVM,10.0,,0.8979933110367893,0.8733333333333333
wine,20%,5%,NaiveSVM,100.0,,0.9063545150501672,0.9
wine,20%,5%,ProbSVM,100.0,,0.8695652173913043,0.88
wine,20%,5%,NaiveSVM,1000.0,,0.7441471571906354,0.7866666666666666
wine,20%,5%,ProbSVM,1000.0,,0.8979933110367893,0.8933333333333333
wine,20%,5%,NaiveSVM,10000.0,,0.7107023411371237,0.6466666666666666
wine,20%,5%,ProbSVM,10000.0,,0.7558528428093646,0.74
wine,20%,5%,KNNSVM,0.1,3.0,0.9147157190635451,0.9133333333333333
wine,20%,5%,SKiP-multiply,0.1,3.0,0.7926421404682275,0.7866666666666666
wine,20%,5%,SKiP-multiply-minmax,0.1,3.0,0.7926421404682275,0.7866666666666666
wine,20%,5%,SKiP-average,0.1,3.0,0.9147157190635451,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,0.1,3.0,0.9147157190635451,0.9066666666666666
wine,20%,5%,KNNSVM,0.1,5.0,0.9163879598662207,0.9133333333333333
wine,20%,5%,SKiP-multiply,0.1,5.0,0.7876254180602007,0.7866666666666666
wine,20%,5%,SKiP-multiply-minmax,0.1,5.0,0.7876254180602007,0.7866666666666666
wine,20%,5%,SKiP-average,0.1,5.0,0.9147157190635451,0.9
wine,20%,5%,SKiP-average-minmax,0.1,5.0,0.9147157190635451,0.9
wine,20%,5%,KNNSVM,0.1,7.0,0.9163879598662207,0.9133333333333333
wine,20%,5%,SKiP-multiply,0.1,7.0,0.7892976588628763,0.7866666666666666
wine,20%,5%,SKiP-multiply-minmax,0.1,7.0,0.7892976588628763,0.7866666666666666
wine,20%,5%,SKiP-average,0.1,7.0,0.9147157190635451,0.9
wine,20%,5%,SKiP-average-minmax,0.1,7.0,0.9147157190635451,0.9
wine,20%,5%,KNNSVM,1.0,3.0,0.9264214046822743,0.9066666666666666
wine,20%,5%,SKiP-multiply,1.0,3.0,0.862876254180602,0.86
wine,20%,5%,SKiP-multiply-minmax,1.0,3.0,0.862876254180602,0.86
wine,20%,5%,SKiP-average,1.0,3.0,0.9264214046822743,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,1.0,3.0,0.9264214046822743,0.9066666666666666
wine,20%,5%,KNNSVM,1.0,5.0,0.8963210702341137,0.9
wine,20%,5%,SKiP-multiply,1.0,5.0,0.8595317725752508,0.86
wine,20%,5%,SKiP-multiply-minmax,1.0,5.0,0.8595317725752508,0.86
wine,20%,5%,SKiP-average,1.0,5.0,0.9230769230769231,0.9133333333333333
wine,20%,5%,SKiP-average-minmax,1.0,5.0,0.9230769230769231,0.9133333333333333
wine,20%,5%,KNNSVM,1.0,7.0,0.9214046822742475,0.8933333333333333
wine,20%,5%,SKiP-multiply,1.0,7.0,0.8595317725752508,0.86
wine,20%,5%,SKiP-multiply-minmax,1.0,7.0,0.8595317725752508,0.86
wine,20%,5%,SKiP-average,1.0,7.0,0.9230769230769231,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,1.0,7.0,0.9230769230769231,0.9066666666666666
wine,20%,5%,KNNSVM,10.0,3.0,0.8996655518394648,0.9133333333333333
wine,20%,5%,SKiP-multiply,10.0,3.0,0.8846153846153846,0.8733333333333333
wine,20%,5%,SKiP-multiply-minmax,10.0,3.0,0.8846153846153846,0.8733333333333333
wine,20%,5%,SKiP-average,10.0,3.0,0.9113712374581939,0.9133333333333333
wine,20%,5%,SKiP-average-minmax,10.0,3.0,0.9113712374581939,0.9133333333333333
wine,20%,5%,KNNSVM,10.0,5.0,0.9046822742474916,0.8933333333333333
wine,20%,5%,SKiP-multiply,10.0,5.0,0.8846153846153846,0.8733333333333333
wine,20%,5%,SKiP-multiply-minmax,10.0,5.0,0.8846153846153846,0.8733333333333333
wine,20%,5%,SKiP-average,10.0,5.0,0.9230769230769231,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,10.0,5.0,0.9230769230769231,0.9066666666666666
wine,20%,5%,KNNSVM,10.0,7.0,0.8996655518394648,0.9066666666666666
wine,20%,5%,SKiP-multiply,10.0,7.0,0.8795986622073578,0.8666666666666667
wine,20%,5%,SKiP-multiply-minmax,10.0,7.0,0.8795986622073578,0.8666666666666667
wine,20%,5%,SKiP-average,10.0,7.0,0.919732441471572,0.9
wine,20%,5%,SKiP-average-minmax,10.0,7.0,0.919732441471572,0.8933333333333333
wine,20%,5%,KNNSVM,100.0,3.0,0.9247491638795987,0.9133333333333333
wine,20%,5%,SKiP-multiply,100.0,3.0,0.8929765886287625,0.8733333333333333
wine,20%,5%,SKiP-multiply-minmax,100.0,3.0,0.8929765886287625,0.8733333333333333
wine,20%,5%,SKiP-average,100.0,3.0,0.931438127090301,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,100.0,3.0,0.9331103678929766,0.9066666666666666
wine,20%,5%,KNNSVM,100.0,5.0,0.9163879598662207,0.9
wine,20%,5%,SKiP-multiply,100.0,5.0,0.8929765886287625,0.8733333333333333
wine,20%,5%,SKiP-multiply-minmax,100.0,5.0,0.8929765886287625,0.8733333333333333
wine,20%,5%,SKiP-average,100.0,5.0,0.9046822742474916,0.88
wine,20%,5%,SKiP-average-minmax,100.0,5.0,0.9013377926421404,0.8733333333333333
wine,20%,5%,KNNSVM,100.0,7.0,0.8946488294314381,0.8733333333333333
wine,20%,5%,SKiP-multiply,100.0,7.0,0.8913043478260869,0.8733333333333333
wine,20%,5%,SKiP-multiply-minmax,100.0,7.0,0.8913043478260869,0.8733333333333333
wine,20%,5%,SKiP-average,100.0,7.0,0.9280936454849499,0.92
wine,20%,5%,SKiP-average-minmax,100.0,7.0,0.9280936454849499,0.92
wine,20%,5%,KNNSVM,1000.0,3.0,0.8946488294314381,0.8466666666666667
wine,20%,5%,SKiP-multiply,1000.0,3.0,0.9013377926421404,0.9
wine,20%,5%,SKiP-multiply-minmax,1000.0,3.0,0.9013377926421404,0.9
wine,20%,5%,SKiP-average,1000.0,3.0,0.8678929765886287,0.8533333333333334
wine,20%,5%,SKiP-average-minmax,1000.0,3.0,0.8745819397993311,0.8666666666666667
wine,20%,5%,KNNSVM,1000.0,5.0,0.8745819397993311,0.8666666666666667
wine,20%,5%,SKiP-multiply,1000.0,5.0,0.9080267558528428,0.9
wine,20%,5%,SKiP-multiply-minmax,1000.0,5.0,0.9063545150501672,0.9
wine,20%,5%,SKiP-average,1000.0,5.0,0.9180602006688964,0.9066666666666666
wine,20%,5%,SKiP-average-minmax,1000.0,5.0,0.9180602006688964,0.9066666666666666
wine,20%,5%,KNNSVM,1000.0,7.0,0.8043478260869565,0.78
wine,20%,5%,SKiP-multiply,1000.0,7.0,0.8193979933110368,0.8266666666666667
wine,20%,5%,SKiP-multiply-minmax,1000.0,7.0,0.9013377926421404,0.9
wine,20%,5%,SKiP-average,1000.0,7.0,0.9046822742474916,0.8933333333333333
wine,20%,5%,SKiP-average-minmax,1000.0,7.0,0.9063545150501672,0.9066666666666666
wine,20%,5%,KNNSVM,10000.0,3.0,0.7775919732441472,0.7466666666666667
wine,20%,5%,SKiP-multiply,10000.0,3.0,0.8528428093645485,0.88
wine,20%,5%,SKiP-multiply-minmax,10000.0,3.0,0.8561872909698997,0.88
wine,20%,5%,SKiP-average,10000.0,3.0,0.8494983277591973,0.8266666666666667
wine,20%,5%,SKiP-average-minmax,10000.0,3.0,0.8545150501672241,0.8333333333333334
wine,20%,5%,KNNSVM,10000.0,5.0,0.8578595317725752,0.84
wine,20%,5%,SKiP-multiply,10000.0,5.0,0.8963210702341137,0.88
wine,20%,5%,SKiP-multiply-minmax,10000.0,5.0,0.8946488294314381,0.88
wine,20%,5%,SKiP-average,10000.0,5.0,0.7474916387959866,0.7266666666666667
wine,20%,5%,SKiP-average-minmax,10000.0,5.0,0.7993311036789298,0.7933333333333333
wine,20%,5%,KNNSVM,10000.0,7.0,0.7959866220735786,0.7666666666666667
wine,20%,5%,SKiP-multiply,10000.0,7.0,0.8862876254180602,0.8866666666666667
wine,20%,5%,SKiP-multiply-minmax,10000.0,7.0,0.8545150501672241,0.8733333333333333
wine,20%,5%,SKiP-average,10000.0,7.0,0.7307692307692307,0.66
wine,20%,5%,SKiP-average-minmax,10000.0,7.0,0.7474916387959866,0.6866666666666666
wine,20%,10%,NaiveSVM,0.1,,0.8695652173913043,0.86
wine,20%,10%,ProbSVM,0.1,,0.7140468227424749,0.7066666666666667
wine,20%,10%,NaiveSVM,1.0,,0.8645484949832776,0.8733333333333333
wine,20%,10%,ProbSVM,1.0,,0.8127090301003345,0.7866666666666666
wine,20%,10%,NaiveSVM,10.0,,0.862876254180602,0.88
wine,20%,10%,ProbSVM,10.0,,0.8193979933110368,0.8066666666666666
wine,20%,10%,NaiveSVM,100.0,,0.8411371237458194,0.8266666666666667
wine,20%,10%,ProbSVM,100.0,,0.8311036789297659,0.8333333333333334
wine,20%,10%,NaiveSVM,1000.0,,0.5250836120401338,0.5533333333333333
wine,20%,10%,ProbSVM,1000.0,,0.8327759197324415,0.84
wine,20%,10%,NaiveSVM,10000.0,,0.8010033444816054,0.7733333333333333
wine,20%,10%,ProbSVM,10000.0,,0.822742474916388,0.7533333333333333
wine,20%,10%,KNNSVM,0.1,3.0,0.8695652173913043,0.8666666666666667
wine,20%,10%,SKiP-multiply,0.1,3.0,0.6939799331103679,0.7
wine,20%,10%,SKiP-multiply-minmax,0.1,3.0,0.6939799331103679,0.7
wine,20%,10%,SKiP-average,0.1,3.0,0.8662207357859532,0.86
wine,20%,10%,SKiP-average-minmax,0.1,3.0,0.8662207357859532,0.86
wine,20%,10%,KNNSVM,0.1,5.0,0.862876254180602,0.8666666666666667
wine,20%,10%,SKiP-multiply,0.1,5.0,0.6839464882943144,0.6933333333333334
wine,20%,10%,SKiP-multiply-minmax,0.1,5.0,0.6839464882943144,0.6933333333333334
wine,20%,10%,SKiP-average,0.1,5.0,0.862876254180602,0.86
wine,20%,10%,SKiP-average-minmax,0.1,5.0,0.862876254180602,0.86
wine,20%,10%,KNNSVM,0.1,7.0,0.8662207357859532,0.8666666666666667
wine,20%,10%,SKiP-multiply,0.1,7.0,0.6889632107023411,0.6933333333333334
wine,20%,10%,SKiP-multiply-minmax,0.1,7.0,0.6889632107023411,0.6933333333333334
wine,20%,10%,SKiP-average,0.1,7.0,0.8612040133779264,0.86
wine,20%,10%,SKiP-average-minmax,0.1,7.0,0.8612040133779264,0.86
wine,20%,10%,KNNSVM,1.0,3.0,0.8745819397993311,0.8666666666666667
wine,20%,10%,SKiP-multiply,1.0,3.0,0.8060200668896321,0.7666666666666667
wine,20%,10%,SKiP-multiply-minmax,1.0,3.0,0.8060200668896321,0.7666666666666667
wine,20%,10%,SKiP-average,1.0,3.0,0.8729096989966555,0.86
wine,20%,10%,SKiP-average-minmax,1.0,3.0,0.8745819397993311,0.86
wine,20%,10%,KNNSVM,1.0,5.0,0.8762541806020067,0.8666666666666667
wine,20%,10%,SKiP-multiply,1.0,5.0,0.8010033444816054,0.7666666666666667
wine,20%,10%,SKiP-multiply-minmax,1.0,5.0,0.8010033444816054,0.7666666666666667
wine,20%,10%,SKiP-average,1.0,5.0,0.8678929765886287,0.86
wine,20%,10%,SKiP-average-minmax,1.0,5.0,0.8678929765886287,0.86
wine,20%,10%,KNNSVM,1.0,7.0,0.8545150501672241,0.8666666666666667
wine,20%,10%,SKiP-multiply,1.0,7.0,0.8010033444816054,0.7666666666666667
wine,20%,10%,SKiP-multiply-minmax,1.0,7.0,0.8010033444816054,0.7666666666666667
wine,20%,10%,SKiP-average,1.0,7.0,0.8695652173913043,0.86
wine,20%,10%,SKiP-average-minmax,1.0,7.0,0.8712374581939799,0.86
wine,20%,10%,KNNSVM,10.0,3.0,0.8712374581939799,0.8666666666666667
wine,20%,10%,SKiP-multiply,10.0,3.0,0.8093645484949833,0.78
wine,20%,10%,SKiP-multiply-minmax,10.0,3.0,0.8093645484949833,0.78
wine,20%,10%,SKiP-average,10.0,3.0,0.8595317725752508,0.8666666666666667
wine,20%,10%,SKiP-average-minmax,10.0,3.0,0.8595317725752508,0.8666666666666667
wine,20%,10%,KNNSVM,10.0,5.0,0.8729096989966555,0.8666666666666667
wine,20%,10%,SKiP-multiply,10.0,5.0,0.81438127090301,0.8
wine,20%,10%,SKiP-multiply-minmax,10.0,5.0,0.81438127090301,0.8
wine,20%,10%,SKiP-average,10.0,5.0,0.8729096989966555,0.8733333333333333
wine,20%,10%,SKiP-average-minmax,10.0,5.0,0.8662207357859532,0.8733333333333333
wine,20%,10%,KNNSVM,10.0,7.0,0.8595317725752508,0.8666666666666667
wine,20%,10%,SKiP-multiply,10.0,7.0,0.81438127090301,0.8
wine,20%,10%,SKiP-multiply-minmax,10.0,7.0,0.81438127090301,0.8
wine,20%,10%,SKiP-average,10.0,7.0,0.8712374581939799,0.8666666666666667
wine,20%,10%,SKiP-average-minmax,10.0,7.0,0.8712374581939799,0.86
wine,20%,10%,KNNSVM,100.0,3.0,0.8478260869565217,0.8333333333333334
wine,20%,10%,SKiP-multiply,100.0,3.0,0.8311036789297659,0.8333333333333334
wine,20%,10%,SKiP-multiply-minmax,100.0,3.0,0.8311036789297659,0.8333333333333334
wine,20%,10%,SKiP-average,100.0,3.0,0.8678929765886287,0.8666666666666667
wine,20%,10%,SKiP-average-minmax,100.0,3.0,0.8678929765886287,0.8666666666666667
wine,20%,10%,KNNSVM,100.0,5.0,0.8578595317725752,0.8533333333333334
wine,20%,10%,SKiP-multiply,100.0,5.0,0.8311036789297659,0.8266666666666667
wine,20%,10%,SKiP-multiply-minmax,100.0,5.0,0.8311036789297659,0.8266666666666667
wine,20%,10%,SKiP-average,100.0,5.0,0.862876254180602,0.86
wine,20%,10%,SKiP-average-minmax,100.0,5.0,0.862876254180602,0.86
wine,20%,10%,KNNSVM,100.0,7.0,0.8678929765886287,0.86
wine,20%,10%,SKiP-multiply,100.0,7.0,0.8260869565217391,0.82
wine,20%,10%,SKiP-multiply-minmax,100.0,7.0,0.8311036789297659,0.82
wine,20%,10%,SKiP-average,100.0,7.0,0.8712374581939799,0.8666666666666667
wine,20%,10%,SKiP-average-minmax,100.0,7.0,0.8712374581939799,0.86
wine,20%,10%,KNNSVM,1000.0,3.0,0.8043478260869565,0.7933333333333333
wine,20%,10%,SKiP-multiply,1000.0,3.0,0.8411371237458194,0.8333333333333334
wine,20%,10%,SKiP-multiply-minmax,1000.0,3.0,0.8444816053511706,0.8333333333333334
wine,20%,10%,SKiP-average,1000.0,3.0,0.8528428093645485,0.8333333333333334
wine,20%,10%,SKiP-average-minmax,1000.0,3.0,0.8377926421404682,0.8266666666666667
wine,20%,10%,KNNSVM,1000.0,5.0,0.8394648829431438,0.84
wine,20%,10%,SKiP-multiply,1000.0,5.0,0.8244147157190636,0.7933333333333333
wine,20%,10%,SKiP-multiply-minmax,1000.0,5.0,0.8377926421404682,0.8333333333333334
wine,20%,10%,SKiP-average,1000.0,5.0,0.754180602006689,0.74
wine,20%,10%,SKiP-average-minmax,1000.0,5.0,0.7591973244147158,0.74
wine,20%,10%,KNNSVM,1000.0,7.0,0.842809364548495,0.8266666666666667
wine,20%,10%,SKiP-multiply,1000.0,7.0,0.8478260869565217,0.82
wine,20%,10%,SKiP-multiply-minmax,1000.0,7.0,0.8444816053511706,0.8066666666666666
wine,20%,10%,SKiP-average,1000.0,7.0,0.8294314381270903,0.8066666666666666
wine,20%,10%,SKiP-average-minmax,1000.0,7.0,0.8311036789297659,0.8133333333333334
wine,20%,10%,KNNSVM,10000.0,3.0,0.7073578595317725,0.7066666666666667
wine,20%,10%,SKiP-multiply,10000.0,3.0,0.8344481605351171,0.7933333333333333
wine,20%,10%,SKiP-multiply-minmax,10000.0,3.0,0.8394648829431438,0.7733333333333333
wine,20%,10%,SKiP-average,10000.0,3.0,0.7474916387959866,0.7733333333333333
wine,20%,10%,SKiP-average-minmax,10000.0,3.0,0.774247491638796,0.7866666666666666
wine,20%,10%,KNNSVM,10000.0,5.0,0.7123745819397993,0.7133333333333334
wine,20%,10%,SKiP-multiply,10000.0,5.0,0.8478260869565217,0.8266666666666667
wine,20%,10%,SKiP-multiply-minmax,10000.0,5.0,0.8361204013377926,0.84
wine,20%,10%,SKiP-average,10000.0,5.0,0.7441471571906354,0.7466666666666667
wine,20%,10%,SKiP-average-minmax,10000.0,5.0,0.7625418060200669,0.7533333333333333
wine,20%,10%,KNNSVM,10000.0,7.0,0.8060200668896321,0.8
wine,20%,10%,SKiP-multiply,10000.0,7.0,0.7909698996655519,0.78
wine,20%,10%,SKiP-multiply-minmax,10000.0,7.0,0.7725752508361204,0.74
wine,20%,10%,SKiP-average,10000.0,7.0,0.717391304347826,0.74
wine,20%,10%,SKiP-average-minmax,10000.0,7.0,0.7324414715719063,0.7133333333333334
wine,20%,15%,NaiveSVM,0.1,,0.8277591973244147,0.78
wine,20%,15%,ProbSVM,0.1,,0.6103678929765887,0.5866666666666667
wine,20%,15%,NaiveSVM,1.0,,0.8294314381270903,0.78
wine,20%,15%,ProbSVM,1.0,,0.7658862876254181,0.7466666666666667
wine,20%,15%,NaiveSVM,10.0,,0.8244147157190636,0.78
wine,20%,15%,ProbSVM,10.0,,0.8010033444816054,0.7466666666666667
wine,20%,15%,NaiveSVM,100.0,,0.8294314381270903,0.7933333333333333
wine,20%,15%,ProbSVM,100.0,,0.8043478260869565,0.74
wine,20%,15%,NaiveSVM,1000.0,,0.8060200668896321,0.76
wine,20%,15%,ProbSVM,1000.0,,0.7993311036789298,0.7533333333333333
wine,20%,15%,NaiveSVM,10000.0,,0.7157190635451505,0.7
wine,20%,15%,ProbSVM,10000.0,,0.7959866220735786,0.78
wine,20%,15%,KNNSVM,0.1,3.0,0.8277591973244147,0.8
wine,20%,15%,SKiP-multiply,0.1,3.0,0.6086956521739131,0.5866666666666667
wine,20%,15%,SKiP-multiply-minmax,0.1,3.0,0.6086956521739131,0.5866666666666667
wine,20%,15%,SKiP-average,0.1,3.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,SKiP-average-minmax,0.1,3.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,KNNSVM,0.1,5.0,0.8294314381270903,0.7933333333333333
wine,20%,15%,SKiP-multiply,0.1,5.0,0.6086956521739131,0.5866666666666667
wine,20%,15%,SKiP-multiply-minmax,0.1,5.0,0.6086956521739131,0.5866666666666667
wine,20%,15%,SKiP-average,0.1,5.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,SKiP-average-minmax,0.1,5.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,KNNSVM,0.1,7.0,0.8294314381270903,0.8
wine,20%,15%,SKiP-multiply,0.1,7.0,0.6070234113712375,0.5866666666666667
wine,20%,15%,SKiP-multiply-minmax,0.1,7.0,0.6070234113712375,0.5866666666666667
wine,20%,15%,SKiP-average,0.1,7.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,SKiP-average-minmax,0.1,7.0,0.8277591973244147,0.7933333333333333
wine,20%,15%,KNNSVM,1.0,3.0,0.8327759197324415,0.7933333333333333
